production_date;price;mileage;engine_capacity;fuel_type
1987;9900;475000;2299;Benzyna+LPG
1987;11900;235000;2299;Benzyna
1987;10200;120000;2299;Benzyna
1989;14500;305983;2299;Benzyna
1991;16900;300000;1996;Benzyna+LPG
1992;22000;165000;2299;Benzyna
1993;28800;179000;1998;Benzyna
1993;14900;397100;2497;Diesel
1993;14700;234000;2799;Benzyna
1993;40000;211000;1998;Benzyna
1993;10900;275000;2199;Benzyna
1993;8800;271500;2497;Diesel
1994;98000;265000;1998;Benzyna
1994;56900;135676;4196;Benzyna
1994;59900;234110;2199;Benzyna
1994;100000;137000;3199;Benzyna
1994;15000;396000;2996;Diesel
1994;49000;250000;4196;Benzyna
1994;98999;75438;2799;Benzyna
1994;30000;370000;2799;Benzyna
1994;59900;247700;1998;Benzyna
1994;16900;453000;2996;Diesel
1994;24900;258000;1997;Diesel
1994;52900;127399;4196;Benzyna
1994;24900;169000;1998;Benzyna
1994;49900;202000;2799;Benzyna
1994;24900;444300;2497;Diesel
1994;55000;330000;1998;Benzyna
1994;14750;268000;2199;Benzyna+LPG
1995;21700;135000;1998;Benzyna
1995;35900;74602;3199;Benzyna
1995;22000;270000;2799;Benzyna
1995;88900;94589;3199;Benzyna
1995;28900;296000;2497;Diesel
1995;21700;438249;2799;Benzyna
1995;23900;208700;2960;Benzyna
1995;23900;216751;2497;Diesel
1995;27800;150000;1998;Benzyna
1995;89000;295000;3199;Benzyna
1996;3600;341714;2295;Benzyna+LPG
1996;31900;321385;2497;Diesel
1996;39900;111000;3199;Benzyna
1996;32900;215000;3199;Benzyna+LPG
1996;18900;306000;2199;Benzyna
1996;13500;340000;2996;Diesel
1996;6400;480000;2155;Diesel
1996;91500;221695;2199;Benzyna
1996;3990;202000;1998;Benzyna+LPG
1996;39000;123000;2874;Diesel
1996;5999;214000;1998;Benzyna
1996;22500;211100;4196;Benzyna
1996;25000;150000;2199;Benzyna
1996;39900;104000;3199;Benzyna
1997;44900;186000;2199;Benzyna
1997;5899;254000;1998;Benzyna
1997;16900;280000;2799;Benzyna
1997;45900;89500;3199;Benzyna
1997;49900;113000;4196;Benzyna
1997;9000;157000;2295;Benzyna
1997;14900;253000;2900;Diesel
1997;25000;221500;2799;Benzyna
1997;23500;355000;3199;Benzyna+LPG
1997;10750;284000;2996;Diesel
1997;12800;126000;1998;Benzyna
1997;16900;310000;2799;Benzyna
1998;24900;96000;2397;Benzyna
1998;14000;447540;2996;Diesel
1998;14700;442762;2497;Diesel
1998;6900;263000;2397;Benzyna
1998;6400;260000;2996;Diesel
1998;12900;188000;1998;Benzyna+LPG
1998;19900;142800;2799;Benzyna
1998;49900;44000;3199;Benzyna
1998;23500;97570;1998;Benzyna
1998;8500;320000;2874;Diesel
1998;20700;239087;3199;Benzyna
1998;64900;62497;3199;Benzyna
1998;42900;93900;2395;Benzyna
1998;11000;265500;2397;Benzyna
1998;9900;221694;1998;Benzyna
1999;5800;340000;2151;Diesel
1999;19900;158000;2397;Benzyna
1999;8000;34355;2151;Diesel
1999;44900;299000;5439;Benzyna
1999;9500;230000;2151;Diesel
1999;49200;316000;4266;Benzyna
1999;5497;241804;2397;Benzyna
1999;15900;241000;2148;Diesel
1999;13900;420000;3222;Diesel
1999;13500;332000;4266;Benzyna
1999;10250;245000;2874;Diesel
2000;8200;239000;2151;Diesel
2000;7000;400000;3222;Diesel
2000;25000;200000;4266;Benzyna
2000;65900;143000;4266;Benzyna
2000;12900;234449;2151;Diesel
2000;26500;294000;3199;Benzyna
2000;6999;524236;2395;Benzyna+LPG
2000;9500;490000;2685;Diesel
2000;9900;165000;1998;Benzyna
2000;19900;142000;2685;Diesel
2000;9900;410000;1998;Benzyna+LPG
2000;11800;280000;2700;Diesel
2000;10500;299858;2685;Diesel
2000;19900;226000;4266;Benzyna
2001;7000;349400;3222;Diesel
2001;15400;211000;3198;Benzyna
2001;12700;320000;3222;Diesel
2001;6900;382500;1998;Benzyna+LPG
2001;7000;336313;1998;Benzyna+LPG
2001;20000;108000;2151;Diesel
2001;5900;500000;3222;Diesel
2001;11500;365000;2685;Diesel
2001;24700;137735;2597;Benzyna
2001;15000;375000;2685;Diesel
2001;8500;290000;2148;Diesel
2001;11500;310451;3199;Benzyna
2001;7999;410281;3222;Diesel
2001;4500;410314;2148;Diesel
2002;11000;410000;2148;Diesel
2002;22900;216000;3199;Benzyna
2002;8900;302000;3222;Diesel
2002;13999;370000;2685;Diesel
2002;19900;322714;2148;Diesel
2002;29500;389000;3222;Diesel
2002;15999;406671;2148;Diesel
2002;14900;423000;2685;Diesel
2002;24600;197212;2597;Benzyna
2002;59000;59000;3199;Benzyna
2002;6999;243000;2151;Diesel
2002;31800;385200;3222;Diesel
2002;8500;540000;2148;Diesel
2002;22000;348000;3222;Diesel
2002;12900;272000;2685;Diesel
2002;46700;213000;4300;Benzyna
2002;6800;235500;2148;Diesel
2002;22900;259000;4966;Benzyna+LPG
2002;11990;375720;2685;Diesel
2002;18900;199000;2148;Diesel
2002;19400;203000;2597;Benzyna
2002;26900;189500;3199;Benzyna
2002;17900;303000;2685;Diesel
2002;24000;163495;2685;Diesel
2002;11900;280000;3199;Benzyna
2002;12500;402646;2685;Diesel
2002;19900;270162;2148;Diesel
2002;9400;546000;2148;Diesel
2002;26900;300000;4966;Benzyna+LPG
2002;16900;255000;2148;Diesel
2002;9000;440000;2685;Diesel
2002;44498;118886;3199;Benzyna
2002;20500;402000;2685;Diesel
2002;35000;191500;3199;Benzyna
2002;26900;200000;3199;Benzyna
2002;19999;297000;2685;Diesel
2002;26999;112000;4966;Benzyna
2002;24900;288000;2597;Benzyna
2002;23900;260000;2685;Diesel
2002;22900;326000;3199;Benzyna+LPG
2002;28800;236000;3199;Benzyna
2002;20500;231000;2597;Benzyna
2002;71340;278000;2685;Diesel
2002;16000;282000;2685;Diesel
2002;16500;305000;2685;Diesel
2002;14999;261000;2597;Benzyna
2002;18900;276000;2685;Diesel
2002;19500;453000;3199;Benzyna+LPG
2003;48900;135000;4966;Benzyna
2003;9900;407751;3222;Diesel
2003;69000;265000;5439;Benzyna
2003;24900;150619;2148;Diesel
2003;16900;216643;2685;Diesel
2003;16900;398004;2151;Diesel
2003;55350;141200;2685;Diesel
2003;24900;201000;2597;Benzyna
2003;19500;312151;3222;Diesel
2003;83900;29450;4966;Benzyna
2003;7250;296000;2685;Diesel
2003;22900;289000;2685;Diesel
2003;15900;209803;2799;Benzyna
2003;18500;485000;2685;Diesel
2003;16890;360000;2685;Diesel
2003;24900;290000;2148;Diesel
2003;17500;337228;2148;Diesel
2003;17500;282881;2685;Diesel
2003;20990;235000;3222;Diesel
2003;20900;296000;3222;Diesel
2003;28000;186000;1796;Benzyna
2003;28000;380000;4966;Benzyna+LPG
2003;21900;270000;2685;Diesel
2003;19999;312000;3222;Diesel
2003;32900;169000;3199;Benzyna
2003;16999;319000;2685;Diesel
2003;17500;222600;1796;Benzyna
2003;99000;124500;4966;Benzyna
2003;29990;388272;4966;Benzyna+LPG
2003;15500;435000;3996;Diesel
2003;36900;329443;4966;Benzyna
2003;22700;218230;1796;Benzyna
2003;28000;335500;2685;Diesel
2003;12500;420000;2148;Diesel
2003;11990;351780;2685;Diesel
2003;54899;145922;4966;Benzyna
2003;1800;365000;3222;Diesel
2003;23900;230500;1796;Benzyna
2003;21000;187000;1796;Benzyna
2003;22000;340000;2148;Diesel
2003;28500;243306;3222;Diesel
2003;15000;368000;2685;Diesel
2003;13999;224000;2597;Benzyna
2003;13000;492000;3222;Diesel
2003;24900;230000;2148;Diesel
2003;17900;285050;2148;Diesel
2003;21900;449606;3222;Diesel
2003;11900;383209;2685;Diesel
2003;24900;366700;3222;Diesel
2003;9900;313000;2685;Diesel
2003;15900;270000;3199;Benzyna
2003;21800;279000;2148;Diesel
2003;17000;250000;2685;Diesel
2003;15500;370000;2685;Diesel
2003;17800;313600;3222;Diesel
2003;55000;173000;3222;Diesel
2003;17900;259000;1796;Benzyna
2003;24900;276000;3199;Benzyna
2003;12400;355000;3222;Diesel
2003;8900;390000;2685;Diesel
2003;26900;264000;3222;Diesel
2003;21100;294000;2685;Diesel
2003;23900;241386;3199;Benzyna
2003;24900;165100;1796;Benzyna
2003;12400;379357;3222;Diesel
2003;12400;349102;2148;Diesel
2003;29900;290000;3199;Benzyna+LPG
2003;18900;274200;1796;Benzyna
2003;14900;390000;2685;Diesel
2003;19900;190000;1796;Benzyna
2003;16900;463000;2148;Diesel
2003;19900;290258;2148;Diesel
2003;17100;255228;2799;Benzyna
2003;13900;323222;2148;Diesel
2003;11000;266000;2148;Diesel
2003;15800;300000;2685;Diesel
2003;9900;355887;2685;Diesel
2003;20999;452000;3222;Diesel
2003;16000;538016;1796;Benzyna+LPG
2003;22900;290000;3222;Diesel
2003;14900;377000;2685;Diesel
2003;18800;384000;2685;Diesel
2003;17200;292274;2685;Diesel
2003;18999;297000;3222;Diesel
2003;17900;289950;2685;Diesel
2003;27000;185523;3222;Diesel
2003;23900;235401;2148;Diesel
2003;12900;300000;2597;Benzyna
2003;25000;286000;3199;Benzyna+LPG
2003;28000;158757;1796;Benzyna
2004;17900;237000;1796;Benzyna
2004;12222;147777;3199;Benzyna+LPG
2004;70000;330000;5439;Benzyna
2004;38800;291000;4966;Benzyna
2004;18999;235290;1796;Benzyna
2004;19900;292594;1796;Benzyna
2004;129900;95000;5439;Benzyna
2004;17900;265000;2148;Diesel
2004;94900;121000;5439;Benzyna
2004;18500;177000;1796;Benzyna
2004;12200;333056;2597;Benzyna
2004;14800;270000;2148;Diesel
2004;29999;267000;3222;Diesel
2004;19900;183069;3222;Diesel
2004;18400;380000;3222;Diesel
2004;40000;400000;3222;Diesel
2004;21900;230000;2685;Diesel
2004;15900;277000;2148;Diesel
2004;14800;326000;2597;Benzyna+LPG
2004;19900;360017;2685;Diesel
2004;19500;254867;2148;Diesel
2004;19999;280000;1796;Benzyna+LPG
2004;22900;250242;1796;Benzyna
2004;8800;312900;2148;Diesel
2004;21900;278500;3222;Diesel
2004;33000;284000;3222;Diesel
2004;17500;294999;2148;Diesel
2004;19999;213900;2148;Diesel
2004;19500;446200;3222;Diesel
2004;17900;340000;2148;Diesel
2004;10900;358136;3199;Benzyna+LPG
2004;45000;85000;3199;Benzyna
2004;20000;460000;2685;Diesel
2004;17400;305000;2148;Diesel
2004;27500;260000;4966;Benzyna
2004;26900;224810;3222;Diesel
2004;19900;201258;3199;Benzyna
2004;63900;118333;4966;Benzyna
2004;20900;299100;3222;Diesel
2004;32000;185400;2148;Diesel
2004;14500;367000;3222;Diesel
2004;19900;413000;3222;Diesel
2004;23400;341764;3222;Diesel
2004;21950;311000;2597;Benzyna+LPG
2004;27000;178000;2200;Diesel
2004;20000;280000;2685;Diesel
2004;18900;319000;3222;Diesel
2004;23700;370000;3222;Diesel
2004;31000;241300;3199;Benzyna+LPG
2004;17500;400000;2148;Diesel
2004;18200;256000;1796;Benzyna
2004;19999;249609;1796;Benzyna
2004;18900;431000;3222;Diesel
2004;24999;197815;2685;Diesel
2004;21000;270000;2685;Diesel
2004;14900;400338;2148;Diesel
2004;24900;185392;2148;Diesel
2004;17900;328758;2148;Diesel
2004;13500;420000;2685;Diesel
2004;12900;394500;3222;Diesel
2004;41899;120252;3199;Benzyna
2004;21900;272000;2148;Diesel
2004;31900;250178;3222;Diesel
2004;19900;330000;1796;Benzyna
2004;24900;278000;2597;Benzyna
2004;14900;480000;1796;Benzyna
2004;17500;245535;2148;Diesel
2004;19600;312000;2200;Diesel
2004;8700;410000;2685;Diesel
2004;13900;289000;2148;Diesel
2004;18800;186000;1800;Benzyna
2004;43500;261700;4966;Benzyna+LPG
2004;18400;290000;2685;Diesel
2004;16500;374000;2148;Diesel
2004;19999;249000;3222;Diesel
2004;19900;210000;2597;Benzyna
2004;11800;344669;3199;Benzyna
2004;119900;82000;5439;Benzyna
2004;29900;161000;1796;Benzyna
2004;19900;268466;2685;Diesel
2004;16300;301111;2148;Diesel
2004;8900;266000;2148;Diesel
2004;8700;280000;3222;Diesel
2004;21800;275000;2597;Benzyna
2004;24800;172000;1796;Benzyna
2004;19900;328000;2148;Diesel
2004;28900;193000;3222;Diesel
2004;26000;234321;3199;Benzyna
2004;22500;303113;2685;Diesel
2004;19999;383000;3222;Diesel
2004;20900;383000;2685;Diesel
2004;20000;372000;2685;Diesel
2004;7200;200000;1796;Benzyna
2004;23900;333000;3222;Diesel
2004;18500;330000;3222;Diesel
2004;19999;326000;3222;Diesel
2004;40800;121600;2148;Diesel
2004;15900;274264;3222;Diesel
2004;12900;361534;2685;Diesel
2004;16900;245000;1796;Benzyna
2004;20900;242000;2148;Diesel
2005;24999;257000;3498;Benzyna
2005;17900;246000;2987;Diesel
2005;17500;433600;3222;Diesel
2005;19000;220000;2987;Diesel
2005;158000;67700;5439;Benzyna
2005;20500;360000;3222;Diesel
2005;29900;166934;1796;Benzyna
2005;85485;200839;5439;Benzyna
2005;24900;202000;3996;Diesel
2005;22000;329000;2987;Diesel
2005;27500;359000;2987;Diesel
2005;21900;238000;2996;Benzyna
2005;14500;240000;2148;Diesel
2005;32000;201670;1796;Benzyna
2005;23500;183000;1796;Benzyna
2005;17900;315000;2148;Diesel
2005;21500;226000;2996;Benzyna
2005;16500;331000;2987;Diesel
2005;69900;45352;3498;Benzyna
2005;17900;320000;2148;Diesel
2005;29999;427000;2987;Diesel
2005;20900;297000;1796;Benzyna
2005;25500;298350;2685;Diesel
2005;25500;358285;2987;Diesel
2005;183270;108500;2685;Diesel
2005;21900;264800;3222;Diesel
2005;25900;267000;2987;Diesel
2005;18500;330000;2200;Diesel
2005;49900;265000;2148;Diesel
2005;18000;449000;2987;Diesel
2005;21900;346700;2148;Diesel
2005;13999;356000;2148;Diesel
2005;24900;245000;2148;Diesel
2005;24500;285000;1796;Benzyna
2005;19999;228500;3498;Benzyna
2005;23500;224000;3498;Benzyna
2005;13900;366000;2700;Diesel
2005;18600;308000;2148;Diesel
2005;18900;298000;1796;Benzyna
2005;12500;354000;1796;Benzyna+LPG
2005;25900;362400;2987;Diesel
2005;11100;500000;3222;Diesel
2005;33000;156000;3199;Benzyna
2005;22000;460000;3222;Diesel
2005;12700;292396;2148;Diesel
2005;23000;210000;1796;Benzyna
2005;13900;268500;2148;Diesel
2005;27700;186000;1796;Benzyna
2005;21000;325000;2148;Diesel
2005;124995;53314;5439;Benzyna
2005;23900;227000;1796;Benzyna+LPG
2005;18500;242000;2597;Benzyna
2005;18000;379000;2148;Diesel
2005;23000;339091;2597;Benzyna+LPG
2005;17500;402000;2685;Diesel
2005;26900;281525;2996;Benzyna+LPG
2005;32000;241000;2987;Diesel
2005;17400;463812;3222;Diesel
2005;17999;220000;3498;Benzyna
2005;9999;253000;3222;Diesel
2005;24900;245000;3222;Diesel
2005;17900;260000;1796;Benzyna
2005;19450;252000;2148;Diesel
2005;29900;182000;3498;Benzyna
2005;13900;269770;1796;Benzyna
2005;140000;110000;2685;Diesel
2005;5150;400000;3222;Diesel
2005;26700;241000;2987;Diesel
2005;22500;330000;3222;Diesel
2005;19900;272364;2987;Diesel
2006;15000;425000;2148;Diesel
2006;69900;167762;6208;Benzyna
2006;22500;262000;2987;Diesel
2006;27900;262550;1796;Benzyna+LPG
2006;97000;63000;5461;Benzyna
2006;39500;323862;5461;Benzyna
2006;28900;203112;1796;Benzyna
2006;49900;108900;2987;Diesel
2006;27500;295000;2987;Diesel
2006;21900;254898;2148;Diesel
2006;17900;398000;2987;Diesel
2006;28900;324000;2987;Diesel
2006;23500;267000;2987;Diesel
2006;20999;382806;2987;Diesel
2006;35900;199000;2987;Diesel
2006;29500;241600;2996;Benzyna
2006;29900;262000;2987;Diesel
2006;18900;254000;2987;Diesel
2006;34900;299400;2987;Diesel
2006;19800;274000;2987;Diesel
2006;21900;260000;2148;Diesel
2006;29900;256000;3498;Benzyna+LPG
2006;19700;290000;2148;Diesel
2006;22500;381180;3222;Diesel
2006;69000;219000;5439;Benzyna+LPG
2006;25500;241000;2148;Diesel
2006;43899;163587;3498;Benzyna
2006;53900;190000;2996;Benzyna
2006;17500;245000;1796;Benzyna
2006;49900;95250;3498;Benzyna
2006;39900;255148;3498;Benzyna
2006;17500;356000;2148;Diesel
2006;26900;160772;2987;Diesel
2006;31900;254000;1796;Benzyna
2006;27800;240000;3498;Benzyna
2006;17900;424000;2987;Diesel
2006;18900;276000;2987;Diesel
2006;29900;189000;2148;Diesel
2006;24999;321002;2987;Diesel
2006;22900;278000;2987;Diesel
2006;24900;382000;2987;Diesel
2006;19999;334000;2987;Diesel
2006;24500;300500;2148;Diesel
2006;31900;285000;2987;Diesel
2006;21000;363000;2987;Diesel
2006;31500;261000;2987;Diesel
2006;12900;509654;2987;Diesel
2006;32700;107000;2987;Diesel
2006;18000;343500;2148;Diesel
2006;25900;170000;1800;Benzyna
2006;34999;354600;2987;Diesel
2006;24000;377000;2987;Diesel
2006;11900;260000;2987;Diesel
2006;19900;438313;2987;Diesel
2006;28500;278000;2987;Diesel
2006;25900;265000;2987;Diesel
2006;28800;190000;1796;Benzyna
2006;24900;198000;1796;Benzyna
2006;15990;283000;3000;Diesel
2006;25900;325000;2987;Diesel
2006;27999;329000;2987;Diesel
2006;29999;304000;2996;Benzyna
2006;26900;360000;2987;Diesel
2006;22900;269000;2987;Diesel
2006;21000;187200;2148;Diesel
2006;29000;265745;2148;Diesel
2006;26500;370000;2148;Diesel
2006;25900;281000;2987;Diesel
2006;12250;259525;1796;Benzyna
2006;18900;220000;2987;Diesel
2006;23247;298000;2987;Diesel
2006;24900;218000;2987;Diesel
2006;28500;309758;2685;Diesel
2006;22900;374000;2148;Diesel
2006;24900;355147;2987;Diesel
2006;18500;305000;2148;Diesel
2006;22000;289600;1796;Benzyna+LPG
2006;18999;306115;2987;Diesel
2006;32000;203300;2987;Diesel
2007;27500;279573;2987;Diesel
2007;28500;599000;2987;Diesel
2007;25900;417000;2987;Diesel
2007;21900;252770;2987;Diesel
2007;39000;153000;2996;Benzyna+LPG
2007;25900;298000;1796;Benzyna
2007;29900;292000;2148;Diesel
2007;33000;180000;2148;Diesel
2007;56900;206000;5461;Benzyna
2007;17900;280134;2987;Diesel
2007;39800;280000;2987;Diesel
2007;36950;200000;1796;Benzyna
2007;37000;200100;2987;Diesel
2007;32900;302824;3498;Benzyna
2007;24700;252982;2148;Diesel
2007;27700;291000;2987;Diesel
2007;29950;248251;2148;Diesel
2007;44900;248500;2987;Diesel
2007;25900;280000;2987;Diesel
2007;26900;320843;1796;Benzyna+LPG
2007;19800;348000;2987;Diesel
2007;33000;142000;2148;Diesel
2007;19300;261000;2987;Diesel
2007;11700;336000;2987;Diesel
2007;29900;337000;2987;Diesel
2007;26499;223362;2148;Diesel
2007;90000;15500;3498;Benzyna
2007;27900;316100;2148;Diesel
2007;27900;212000;2148;Diesel
2007;28900;226000;2987;Diesel
2007;42500;241000;3498;Benzyna
2007;139700;168025;6208;Benzyna
2007;85000;60981;5461;Benzyna
2007;20900;244895;1796;Benzyna
2007;14900;322687;2987;Diesel
2007;29999;278000;1796;Benzyna
2007;9100;320000;2148;Diesel
2007;27900;176000;1796;Benzyna
2007;57500;203000;5461;Benzyna
2007;18700;311000;2987;Diesel
2007;11900;354897;2148;Diesel
2007;38900;223000;2987;Diesel
2007;28700;260000;2987;Diesel
2007;21500;205000;1796;Benzyna
2007;24400;270000;2148;Diesel
2007;28900;248000;1796;Benzyna
2007;29900;312000;2987;Diesel
2007;23400;328321;2148;Diesel
2007;29999;229105;1796;Benzyna+LPG
2007;21900;297597;2148;Diesel
2007;35000;322000;2987;Diesel
2007;28600;276900;2148;Diesel
2007;22900;293000;2148;Diesel
2007;29000;248000;2987;Diesel
2007;29999;321000;2987;Diesel
2007;27000;333000;2148;Diesel
2007;20500;412000;2987;Diesel
2007;22900;326000;2987;Diesel
2007;6500;650000;2148;Diesel
2007;26900;443660;2987;Diesel
2007;26900;256744;2148;Diesel
2008;33999;180000;1796;Benzyna+LPG
2008;32000;215000;1796;Benzyna
2008;139000;61350;5461;Benzyna
2008;29700;250130;2148;Diesel
2008;32900;230000;2148;Diesel
2008;29900;408000;2987;Diesel
2008;27800;298000;2148;Diesel
2008;28000;315000;2987;Diesel
2008;34900;253000;3498;Benzyna
2008;30900;186000;1796;Benzyna
2008;29900;318000;2987;Diesel
2008;99500;170000;6208;Benzyna
2008;28500;296700;2987;Diesel
2008;27800;337000;2987;Diesel
2008;27500;286000;1796;Benzyna+LPG
2008;35900;129000;2148;Diesel
2008;32900;150600;1796;Benzyna
2008;25999;273283;2148;Diesel
2008;9500;345000;2148;Diesel
2008;59800;186000;5461;Benzyna
2008;43500;201000;2148;Diesel
2008;28900;196500;1796;Benzyna
2008;37000;228209;2987;Diesel
2008;37500;253000;2987;Diesel
2008;37999;229806;3498;Benzyna
2008;45000;234000;3498;Benzyna
2008;36900;240000;2987;Diesel
2008;10800;450000;2148;Diesel
2008;37499;149686;1796;Benzyna
2008;27900;281000;2987;Diesel
2008;28500;377400;2987;Diesel
2008;27900;289700;1796;Benzyna+LPG
2008;27900;290000;2148;Diesel
2008;26900;222000;2148;Diesel
2008;28999;213000;1796;Benzyna
2008;25500;320000;2987;Diesel
2008;26800;248000;1796;Benzyna+LPG
2008;32900;239000;1796;Benzyna
2008;28800;236000;2987;Diesel
2008;26000;291144;2148;Diesel
2008;37900;180000;1796;Benzyna
2008;37000;322000;2148;Diesel
2008;39900;220000;2987;Diesel
2008;27490;287793;2148;Diesel
2008;123000;96341;6208;Benzyna
2008;28900;278821;2987;Diesel
2008;29999;291765;2987;Diesel
2008;26000;482000;2987;Diesel
2008;38900;290000;5461;Benzyna
2008;28500;241900;1796;Benzyna+LPG
2009;49000;227000;2987;Diesel
2009;15900;420000;2148;Diesel
2009;58000;231400;2987;Diesel
2009;43800;322000;2987;Diesel
2009;49900;236000;2143;Diesel
2009;30900;274800;2987;Diesel
2009;199000;30000;5461;Benzyna
2009;240500;30000;6208;Benzyna
2009;172200;121300;6208;Benzyna
2009;70000;274200;2987;Diesel
2009;44900;250000;2143;Diesel
2009;39900;307171;2143;Diesel
2009;52900;125000;2143;Diesel
2009;59000;238000;2143;Diesel
2009;21999;260000;3498;Benzyna
2009;28900;250063;2148;Diesel
2009;31900;233282;2148;Diesel
2009;44800;241000;2987;Diesel
2009;45500;255000;2143;Diesel
2009;45999;306120;2987;Diesel
2009;62000;169000;2987;Diesel
2009;39900;160000;2143;Diesel
2009;43900;224000;2143;Diesel
2009;39000;226000;2143;Diesel
2009;36000;238760;2148;Diesel
2009;72900;314086;2987;Diesel
2009;239900;52000;6208;Benzyna
2009;123000;93580;5461;Benzyna
2009;40000;176000;2987;Diesel
2009;159900;176700;6208;Benzyna
2009;45500;422200;2987;Diesel
2009;55000;182132;1796;Benzyna
2009;54500;236400;3498;Benzyna
2009;38777;390123;2987;Diesel
2009;47450;220201;2143;Diesel
2009;32700;258000;2987;Diesel
2009;56900;393000;2987;Diesel
2009;31900;197900;1796;Benzyna+LPG
2009;39400;339000;2143;Diesel
2009;67000;188000;2987;Diesel
2009;46900;226858;3498;Benzyna
2009;64950;157000;1796;Benzyna
2009;42900;218000;2143;Diesel
2009;48900;162000;1800;Benzyna
2009;59000;193900;3498;Benzyna+LPG
2009;46500;345000;2143;Diesel
2009;51900;227000;2143;Diesel
2009;55000;156984;2143;Diesel
2009;209000;36000;6208;Benzyna
2009;68500;173823;2143;Diesel
2009;35500;237426;2143;Diesel
2009;76000;193000;2987;Diesel
2009;59900;218000;2987;Diesel
2009;63900;136000;1800;Benzyna
2009;60000;271000;2987;Diesel
2009;44900;316000;2987;Diesel
2009;46900;279981;2143;Diesel
2009;47000;313346;2987;Diesel
2009;53000;227000;2987;Diesel
2009;61000;201853;2987;Diesel
2009;58200;292300;2987;Diesel
2009;39900;383000;2987;Diesel
2009;69000;114900;2148;Diesel
2009;33900;237000;2987;Diesel
2009;33900;236300;2148;Diesel
2009;52999;168000;1796;Benzyna
2009;51900;205107;2987;Diesel
2009;57000;312000;2987;Diesel
2009;39900;327000;2987;Diesel
2009;31900;464912;2143;Diesel
2009;25900;289000;2987;Diesel
2009;59900;240000;2987;Diesel
2009;43900;248350;2143;Diesel
2009;19500;399000;2987;Diesel
2009;36400;277900;2987;Diesel
2009;49500;211500;2987;Diesel
2009;49900;270000;5461;Benzyna
2009;24000;239000;2987;Diesel
2009;47900;270820;2143;Diesel
2009;29900;353000;2987;Diesel
2009;49900;279000;2143;Diesel
2009;62900;160000;2987;Diesel
2009;44900;329800;2987;Diesel
2009;64000;96380;2987;Diesel
2009;13900;376277;2148;Diesel
2009;56900;212000;2987;Diesel
2009;45500;206000;2143;Diesel
2009;29500;294000;2987;Diesel
2009;44900;160000;2148;Diesel
2009;46500;250300;2143;Diesel
2009;26900;289600;1796;Benzyna
2010;48900;250000;2987;Diesel
2010;239900;75000;6208;Benzyna
2010;59900;279600;2987;Diesel
2010;49000;379000;2987;Diesel
2010;51930;216000;2987;Diesel
2010;59500;222500;1796;Benzyna+LPG
2010;44500;361000;2143;Diesel
2010;62500;234000;2987;Diesel
2010;39900;160000;2148;Diesel
2010;47800;322000;2987;Diesel
2010;59500;175000;1796;Benzyna
2010;17400;700000;2143;Diesel
2010;59900;303000;1796;Benzyna
2010;41000;349000;2987;Diesel
2010;37900;214000;2143;Diesel
2010;115000;36000;3498;Benzyna
2010;36900;261800;2143;Diesel
2010;37800;213105;2143;Diesel
2010;37600;354400;2987;Diesel
2010;42900;228000;2143;Diesel
2010;39900;225872;2143;Diesel
2010;57900;191542;2987;Diesel
2010;54900;122000;1796;Benzyna
2010;71900;214000;5469;Benzyna+LPG
2010;44900;239085;2148;Diesel
2010;44800;345000;2143;Diesel
2010;28900;296351;2987;Diesel
2010;23900;166323;1796;Benzyna
2010;46900;168240;2987;Diesel
2010;54444;192000;1796;Benzyna
2010;59900;199000;3498;Benzyna
2010;115000;41000;3498;Benzyna
2010;49900;199000;1796;Benzyna
2010;56900;230123;3498;Benzyna
2010;53000;131151;1796;Benzyna
2010;64900;177536;2987;Diesel
2010;39999;260820;2143;Diesel
2010;49888;141000;1796;Benzyna
2010;67000;256000;5461;Benzyna
2010;59000;240000;1796;Benzyna
2010;49900;185475;2143;Diesel
2010;69900;152500;1796;Benzyna
2010;28500;415000;2143;Diesel
2010;22900;313000;2987;Diesel
2010;76000;49000;2987;Diesel
2010;52900;220000;2143;Diesel
2010;69000;183000;5461;Benzyna
2010;45000;286000;2987;Diesel
2010;45500;378200;2143;Diesel
2010;45900;181000;2143;Diesel
2010;59900;203009;1796;Benzyna
2010;44850;256900;2143;Diesel
2010;77900;91600;2987;Diesel
2010;34300;360000;2143;Diesel
2010;49900;299228;2987;Diesel
2010;42500;227777;2143;Diesel
2010;49900;276818;2987;Diesel
2010;52000;296000;2997;Diesel
2010;52900;151963;2987;Diesel
2010;42500;259000;2143;Diesel
2010;39990;246500;2143;Diesel
2010;55000;300000;2987;Diesel
2010;44999;256263;1796;Benzyna
2010;44000;265000;2143;Diesel
2010;43900;253000;1796;Benzyna
2010;58500;200000;2987;Diesel
2010;33900;246000;2143;Diesel
2010;26900;373885;2987;Diesel
2010;79999;141451;5461;Benzyna+LPG
2010;62400;215000;2987;Diesel
2010;80000;25000;3498;Benzyna
2010;195000;53600;6208;Benzyna
2010;43800;288000;2987;Diesel
2010;39500;365541;2987;Diesel
2010;43900;289000;2143;Diesel
2010;135500;79800;6208;Benzyna
2010;55700;139500;1796;Benzyna
2010;33800;359652;2143;Diesel
2010;29900;298502;2143;Diesel
2010;54900;236000;2148;Diesel
2010;52900;170603;1796;Benzyna
2010;75600;127000;5461;Benzyna
2010;38500;263000;1796;Benzyna
2010;25999;241000;2143;Diesel
